customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID_0641,Female,1,No,No,19,Yes,No,No,No internet service,Yes,No internet service,No internet service,No internet service,Yes,One year,Yes,Electronic check,69.93,5267.02,No
ID_0642,Female,0,Yes,Yes,21,Yes,Yes,DSL,Yes,No internet service,No,No internet service,No internet service,No,Two year,No,Mailed check,26.16,7192.46,Yes
ID_0643,Male,0,Yes,Yes,22,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No,No,Month-to-month,Yes,Mailed check,21.74,4763.97,Yes
ID_0644,Female,0,No,Yes,9,Yes,No,DSL,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,112.5,6357.71,No
ID_0645,Male,0,Yes,Yes,9,Yes,No,Fiber optic,No,No internet service,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),44.13,3028.26,Yes
ID_0646,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),56.34,6371.18,No
ID_0647,Male,0,Yes,No,17,Yes,Yes,DSL,No internet service,No,Yes,No,No,No,Two year,Yes,Electronic check,98.18,374.29,No
ID_0648,Female,0,No,Yes,44,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),87.52,1343.83,No
ID_0649,Male,0,No,Yes,45,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.59,5541.61,Yes
ID_0650,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),27.58,3909.44,No
ID_0651,Female,0,Yes,Yes,18,Yes,Yes,DSL,No,No internet service,No,No,No,Yes,One year,No,Mailed check,89.3,7197.27,No
ID_0652,Male,0,No,Yes,33,Yes,No phone service,Fiber optic,No,No,No,No internet service,No,No internet service,Two year,Yes,Electronic check,26.51,2982.35,No
ID_0653,Male,0,Yes,Yes,1,No,No,DSL,No internet service,No,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,18.27,6667.43,No
ID_0654,Female,0,Yes,Yes,6,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,30.33,1224.35,No
ID_0655,Male,1,Yes,Yes,41,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),80.23,8079.45,Yes
ID_0656,Male,0,Yes,Yes,55,Yes,Yes,No,No internet service,No,No internet service,No,No,No internet service,Month-to-month,No,Credit card (automatic),86.21,3645.0,Yes
ID_0657,Male,0,Yes,No,5,Yes,No,Fiber optic,No internet service,No,No internet service,No,No,No,Two year,Yes,Electronic check,62.3,2019.8,Yes
ID_0658,Female,0,No,No,59,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),22.88,6857.59,No
ID_0659,Female,0,No,Yes,18,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),81.97,8233.18,Yes
ID_0660,Female,0,Yes,Yes,49,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No,No,Two year,Yes,Credit card (automatic),26.87,7974.9,No
ID_0661,Male,0,Yes,Yes,65,Yes,Yes,DSL,No,No,No,Yes,Yes,No internet service,One year,No,Credit card (automatic),32.49,2080.78,No
ID_0662,Male,1,Yes,No,54,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),69.76,5842.42,No
ID_0663,Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,52.46,4757.87,No
ID_0664,Male,1,No,Yes,8,Yes,No,DSL,No internet service,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),64.96,6302.55,No
ID_0665,Male,1,Yes,No,3,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,Yes,Month-to-month,Yes,Mailed check,82.08,4238.56,No
ID_0666,Female,0,No,No,25,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,No,Two year,No,Electronic check,34.33,4089.77,No
ID_0667,Female,1,Yes,No,69,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No,No internet service,Two year,No,Mailed check,108.01,7668.34,No
ID_0668,Male,0,Yes,Yes,55,No,No,DSL,No internet service,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),74.48,7569.11,No
ID_0669,Male,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,20.47,6844.11,No
ID_0670,Male,0,Yes,No,50,Yes,No,DSL,No,No,Yes,No,No,No internet service,Month-to-month,No,Credit card (automatic),81.41,6127.42,No
ID_0671,Female,1,Yes,Yes,33,Yes,Yes,DSL,No,No,No,No internet service,No internet service,No,Two year,Yes,Mailed check,64.8,5897.52,No
ID_0672,Female,1,No,Yes,18,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,No,Two year,Yes,Electronic check,88.76,505.67,No
ID_0673,Female,0,Yes,Yes,57,Yes,Yes,DSL,No internet service,Yes,No,No internet service,Yes,No,One year,Yes,Electronic check,97.05,6514.28,No
ID_0674,Female,0,No,No,16,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,Yes,Yes,Two year,No,Mailed check,112.6,5548.61,No
ID_0675,Male,0,Yes,Yes,38,Yes,No,DSL,No internet service,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,118.58,2639.5,No
ID_0676,Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No,No,One year,Yes,Mailed check,73.49,7125.8,No
ID_0677,Female,0,Yes,Yes,7,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,74.68,7232.79,No
ID_0678,Female,0,No,No,53,Yes,No,DSL,No internet service,No internet service,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),20.51,8097.16,No
ID_0679,Female,0,Yes,Yes,63,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),105.2,3644.29,Yes
ID_0680,Female,0,No,Yes,32,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No,Two year,No,Bank transfer (automatic),21.14,4795.93,No
ID_0681,Male,1,Yes,Yes,38,Yes,Yes,No,Yes,Yes,No,No internet service,No,Yes,Two year,Yes,Electronic check,81.83,7869.8,Yes
ID_0682,Male,0,No,No,22,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No internet service,Yes,One year,No,Electronic check,28.16,2764.2,No
ID_0683,Female,0,Yes,Yes,16,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),46.98,6922.51,No
ID_0684,Male,0,No,Yes,52,Yes,Yes,Fiber optic,Yes,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),32.35,8615.18,Yes
ID_0685,Female,1,No,No,29,Yes,Yes,DSL,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,32.06,5668.47,No
ID_0686,Female,1,No,Yes,16,Yes,No phone service,No,No,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,25.75,8543.58,Yes
ID_0687,Male,0,Yes,No,17,Yes,No,Fiber optic,No,No,No internet service,Yes,No,No,Month-to-month,No,Credit card (automatic),50.2,4488.83,No
ID_0688,Male,0,Yes,Yes,64,Yes,No,DSL,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Electronic check,60.83,1345.16,Yes
ID_0689,Female,0,Yes,Yes,13,Yes,Yes,No,No,No,Yes,Yes,No internet service,Yes,Two year,Yes,Electronic check,64.93,1540.51,No
ID_0690,Female,0,No,Yes,72,Yes,Yes,DSL,Yes,No,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,62.44,6356.89,No
ID_0691,Female,0,No,Yes,56,Yes,Yes,No,No,No internet service,No,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),70.88,26.68,Yes
ID_0692,Male,0,No,Yes,5,Yes,Yes,No,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),104.66,5754.72,No
ID_0693,Female,0,Yes,Yes,12,Yes,No,Fiber optic,Yes,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,81.75,1329.72,Yes
ID_0694,Female,0,Yes,No,41,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,19.99,8549.34,No
ID_0695,Female,0,Yes,Yes,3,Yes,No,DSL,Yes,No,Yes,No internet service,No,Yes,One year,Yes,Mailed check,35.63,1432.46,No
ID_0696,Male,0,No,Yes,33,Yes,Yes,DSL,No,No,No,Yes,No internet service,No,Month-to-month,No,Electronic check,53.32,4806.45,No
ID_0697,Female,0,No,Yes,50,Yes,No,DSL,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,113.63,5820.22,No
ID_0698,Female,1,No,No,56,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,26.1,7120.55,No
ID_0699,Male,0,Yes,Yes,9,Yes,No,No,No,No,No internet service,No,No,No,Month-to-month,Yes,Electronic check,89.62,3998.78,No
ID_0700,Female,1,No,Yes,50,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),21.58,8111.1,Yes
ID_0701,Female,0,No,Yes,29,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),54.68,4180.62,No
ID_0702,Male,0,Yes,Yes,39,Yes,No,Fiber optic,No,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),95.65,2203.15,No
ID_0703,Female,0,No,Yes,45,Yes,Yes,No,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,52.81,5158.04,No
ID_0704,Male,0,No,No,17,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),61.49,5721.08,Yes
ID_0705,Male,0,No,Yes,56,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,No,Yes,One year,Yes,Credit card (automatic),109.23,4415.85,No
ID_0706,Female,0,No,No,46,Yes,Yes,No,No,No,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,24.9,6372.56,No
ID_0707,Female,0,Yes,Yes,67,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,71.28,3664.42,No
ID_0708,Female,0,Yes,Yes,69,Yes,Yes,No,No,No,No,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),55.06,56.38,No
ID_0709,Female,0,No,No,14,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),115.11,2311.29,No
ID_0710,Male,0,Yes,Yes,67,Yes,No phone service,DSL,Yes,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),98.02,8216.02,No
ID_0711,Female,0,No,No,23,No,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),30.52,6632.89,Yes
ID_0712,Male,0,No,Yes,61,No,Yes,DSL,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,111.45,1661.3,Yes
ID_0713,Female,0,No,No,23,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,Yes,One year,Yes,Mailed check,39.48,596.41,No
ID_0714,Female,0,No,Yes,27,No,Yes,Fiber optic,No,No,No internet service,No,No,No internet service,Two year,Yes,Mailed check,26.77,3058.81,Yes
ID_0715,Female,1,Yes,Yes,54,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),72.68,7266.19,No
ID_0716,Male,0,Yes,Yes,10,Yes,No phone service,No,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),92.28,937.22,No
ID_0717,Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,90.21,4727.5,No
ID_0718,Female,1,Yes,Yes,41,Yes,Yes,DSL,No internet service,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),71.92,2401.95,No
ID_0719,Female,0,Yes,Yes,55,Yes,No,DSL,No internet service,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,67.77,6312.53,No
ID_0720,Female,0,Yes,Yes,61,No,Yes,No,Yes,No internet service,Yes,Yes,No internet service,No internet service,One year,No,Mailed check,115.69,22.36,No
ID_0721,Male,0,No,Yes,49,Yes,No phone service,DSL,No,No,No,No,No internet service,No,One year,Yes,Credit card (automatic),100.72,2420.79,Yes
ID_0722,Female,0,No,No,52,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),88.46,5905.18,No
ID_0723,Male,0,Yes,Yes,2,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,37.87,4756.94,No
ID_0724,Male,0,Yes,Yes,50,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,100.64,6768.45,No
ID_0725,Male,0,No,Yes,43,Yes,Yes,DSL,No,No,No,Yes,No,No internet service,One year,No,Mailed check,93.6,1385.22,Yes
ID_0726,Male,0,Yes,Yes,8,Yes,No,No,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,117.95,4620.23,No
ID_0727,Male,1,Yes,Yes,59,Yes,No,No,No internet service,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Electronic check,31.62,1715.34,Yes
ID_0728,Male,0,Yes,Yes,65,Yes,No phone service,No,No,Yes,No internet service,No,No,Yes,One year,Yes,Electronic check,90.14,5558.28,No
ID_0729,Female,0,No,No,12,Yes,Yes,DSL,No internet service,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),116.65,1157.01,No
ID_0730,Male,0,Yes,No,4,Yes,No,No,No internet service,No,Yes,No internet service,No,Yes,One year,Yes,Bank transfer (automatic),64.74,1307.38,No
ID_0731,Male,0,No,Yes,41,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),91.96,2863.03,No
ID_0732,Male,0,Yes,Yes,7,Yes,No,No,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),116.27,3501.72,Yes
ID_0733,Female,0,Yes,Yes,69,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),73.27,4339.32,No
ID_0734,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No,No,Two year,No,Credit card (automatic),88.5,5051.21,No
ID_0735,Male,1,Yes,Yes,30,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,20.27,4081.54,Yes
ID_0736,Female,0,No,Yes,6,No,Yes,No,No,No,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,70.48,414.31,No
ID_0737,Male,0,No,Yes,19,Yes,No,DSL,Yes,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,43.96,2995.23,No
ID_0738,Male,0,No,Yes,66,Yes,No phone service,DSL,No internet service,No internet service,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),31.44,550.74,No
ID_0739,Female,0,No,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),89.46,1042.11,No
ID_0740,Male,0,No,No,16,No,Yes,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),22.18,823.21,Yes
ID_0741,Female,0,No,Yes,37,Yes,Yes,DSL,No internet service,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),109.19,1388.86,Yes
ID_0742,Female,0,No,No,32,Yes,No,No,No,No,No internet service,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),70.29,7063.57,No
ID_0743,Male,0,Yes,No,47,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,83.4,5457.34,Yes
ID_0744,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),43.72,4410.56,No
ID_0745,Female,0,Yes,Yes,43,Yes,Yes,No,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),36.56,6364.54,Yes
ID_0746,Male,0,No,Yes,36,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),42.75,8348.77,No
ID_0747,Male,0,Yes,No,26,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,One year,No,Mailed check,41.6,3638.37,Yes
ID_0748,Male,0,Yes,No,10,Yes,No,DSL,No internet service,Yes,No,No internet service,No internet service,No,One year,No,Electronic check,105.13,3202.79,No
ID_0749,Female,0,No,Yes,31,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,97.38,8492.19,Yes
ID_0750,Female,0,No,Yes,29,Yes,Yes,DSL,No,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,103.95,6703.15,No
ID_0751,Male,0,No,No,5,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,No,Electronic check,92.1,6753.25,No
ID_0752,Female,0,Yes,Yes,1,Yes,Yes,No,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),82.93,5217.9,No
ID_0753,Female,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,71.3,4412.54,No
ID_0754,Female,1,Yes,No,67,Yes,Yes,No,No,No,No,No internet service,No,No,Month-to-month,Yes,Electronic check,44.93,4790.23,No
ID_0755,Female,0,Yes,Yes,71,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No,Yes,Two year,No,Mailed check,89.14,5669.77,No
ID_0756,Female,1,Yes,Yes,35,Yes,Yes,DSL,No,Yes,Yes,No,No,No internet service,One year,No,Mailed check,31.98,3284.49,No
ID_0757,Male,0,Yes,Yes,15,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),69.61,6798.17,No
ID_0758,Male,0,Yes,Yes,67,Yes,No,No,Yes,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check,37.88,7898.11,No
ID_0759,Male,0,No,Yes,30,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),68.98,4969.54,Yes
ID_0760,Female,0,Yes,No,43,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,47.79,3324.67,No
ID_0761,Female,1,No,No,60,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),23.62,6046.78,Yes
ID_0762,Male,0,No,No,40,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,One year,Yes,Bank transfer (automatic),68.87,1597.44,No
ID_0763,Female,0,Yes,Yes,65,No,No,No,No,No,No,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),36.52,8412.45,No
ID_0764,Male,0,Yes,No,29,Yes,Yes,DSL,No,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,34.45,5720.92,No
ID_0765,Male,0,Yes,No,19,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),56.88,604.35,Yes
ID_0766,Male,0,No,Yes,3,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),54.61,4609.61,No
ID_0767,Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,105.38,6521.25,No
ID_0768,Female,0,Yes,Yes,43,Yes,Yes,DSL,No internet service,No,No internet service,No,Yes,No,One year,Yes,Electronic check,75.0,2426.61,No
ID_0769,Male,0,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),104.13,460.68,No
ID_0770,Male,0,No,Yes,41,Yes,Yes,Fiber optic,No,No,No,No,Yes,No internet service,One year,Yes,Mailed check,33.01,4257.88,Yes
ID_0771,Male,0,No,No,36,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),54.16,7242.99,No
ID_0772,Male,1,Yes,Yes,33,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),74.06,2198.6,No
ID_0773,Female,1,No,No,5,Yes,Yes,Fiber optic,No internet service,No,No,No,No internet service,Yes,Month-to-month,No,Mailed check,33.64,6232.44,No
ID_0774,Female,0,No,Yes,14,Yes,Yes,No,No,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.12,3552.71,No
ID_0775,Male,0,No,Yes,68,Yes,Yes,No,Yes,No internet service,Yes,Yes,No,No internet service,Two year,Yes,Credit card (automatic),84.72,535.57,Yes
ID_0776,Male,0,No,Yes,47,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),83.96,2652.94,No
ID_0777,Female,0,No,Yes,54,Yes,Yes,DSL,No internet service,No internet service,No,No,No,No,Month-to-month,No,Electronic check,41.78,2739.08,Yes
ID_0778,Female,0,No,No,4,Yes,No,No,No,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),41.08,7858.62,Yes
ID_0779,Male,1,No,Yes,9,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,No internet service,Two year,No,Electronic check,93.17,8526.63,No
ID_0780,Male,0,Yes,Yes,53,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),30.01,1836.65,No
ID_0781,Male,1,Yes,Yes,60,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.04,3749.62,No
ID_0782,Female,0,Yes,Yes,46,Yes,Yes,DSL,No,No,Yes,No,No,No internet service,Month-to-month,No,Electronic check,113.1,8482.91,No
ID_0783,Female,0,No,Yes,54,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,Yes,One year,Yes,Electronic check,105.78,3548.19,No
ID_0784,Female,0,No,Yes,37,Yes,No,Fiber optic,No internet service,Yes,No,No,No internet service,Yes,Two year,No,Electronic check,39.42,3044.72,No
ID_0785,Male,1,Yes,No,23,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No internet service,Two year,No,Mailed check,19.94,971.03,No
ID_0786,Male,0,No,Yes,27,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),112.39,6546.76,No
ID_0787,Female,0,Yes,No,70,Yes,No,No,Yes,No,Yes,No,No internet service,No internet service,One year,No,Credit card (automatic),52.82,3892.55,No
ID_0788,Female,0,Yes,No,66,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),49.45,5553.45,Yes
ID_0789,Male,0,No,Yes,61,No,Yes,Fiber optic,Yes,No,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,44.55,4437.22,No
ID_0790,Female,0,Yes,Yes,51,Yes,Yes,No,No internet service,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),42.83,1531.34,No
ID_0791,Female,0,Yes,Yes,50,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),92.07,1547.22,No
ID_0792,Male,0,No,No,19,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,109.49,8162.73,No
ID_0793,Female,0,No,No,1,Yes,No,No,No internet service,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Electronic check,97.25,7727.37,Yes
